video,label,ear,mar
10.mp4,10,0.2074,2.1956
10.mp4,10,0.2213,2.3915
10.mp4,10,0.219,2.4849
10.mp4,10,0.2159,2.3876
10.mp4,10,0.2061,2.5194
10.mp4,10,0.2178,2.696
10.mp4,10,0.2311,2.6069
10.mp4,10,0.2235,2.7321
10.mp4,10,0.2293,2.5711
10.mp4,10,0.2349,2.8109
10.mp4,10,0.2261,2.4511
10.mp4,10,0.2296,2.2925
10.mp4,10,0.2255,2.5752
10.mp4,10,0.2213,2.4889
10.mp4,10,0.2035,2.1416
10.mp4,10,0.2181,2.4955
10.mp4,10,0.2233,2.399
10.mp4,10,0.217,2.3294
10.mp4,10,0.2064,2.6152
10.mp4,10,0.1987,2.5464
10.mp4,10,0.2056,2.6484
10.mp4,10,0.1971,2.5765
10.mp4,10,0.2138,2.4782
10.mp4,10,0.0314,2.2533
10.mp4,10,0.1867,2.3656
10.mp4,10,0.0376,1.2812
10.mp4,10,0.0334,2.1835
10.mp4,10,0.1784,1.6581
10.mp4,10,0.0737,2.4304
10.mp4,10,0.2287,2.3861
10.mp4,10,0.2125,2.3369
10.mp4,10,0.2255,2.29
10.mp4,10,0.1807,2.2309
10.mp4,10,0.2214,2.388
10.mp4,10,0.2225,1.8551
10.mp4,10,0.2267,1.8497
10.mp4,10,0.2198,1.8009
10.mp4,10,0.2215,1.9651
10.mp4,10,0.2188,2.0475
10.mp4,10,0.2272,2.1971
10.mp4,10,0.2102,1.8115
10.mp4,10,0.2169,2.0511
10.mp4,10,0.2076,2.1573
10.mp4,10,0.221,2.2013
10.mp4,10,0.2184,2.1803
10.mp4,10,0.2171,2.3094
10.mp4,10,0.2206,1.9783
10.mp4,10,0.2209,1.9165
10.mp4,10,0.2059,1.5209
10.mp4,10,0.163,1.5649
10.mp4,10,0.2006,1.3701
10.mp4,10,0.1745,2.183
10.mp4,10,0.2394,1.8464
10.mp4,10,0.2369,1.6958
10.mp4,10,0.2143,1.7626
10.mp4,10,0.2202,2.0358
10.mp4,10,0.2173,1.7381
10.mp4,10,0.2168,2.0222
10.mp4,10,0.2134,1.8824
10.mp4,10,0.2057,2.3244
10.mp4,10,0.2183,2.0225
10.mp4,10,0.223,1.979
10.mp4,10,0.224,2.1503
10.mp4,10,0.2214,2.0537
10.mp4,10,0.2065,2.1208
10.mp4,10,0.2272,2.0549
10.mp4,10,0.2126,2.2543
10.mp4,10,0.2045,2.1093
10.mp4,10,0.2196,2.0326
10.mp4,10,0.2269,1.9896
10.mp4,10,0.1817,2.1759
10.mp4,10,0.1681,2.0752
10.mp4,10,0.2122,2.3326
10.mp4,10,0.2168,2.1721
10.mp4,10,0.2158,2.4121
10.mp4,10,0.2216,2.3801
10.mp4,10,0.224,2.5661
10.mp4,10,0.2193,2.5433
10.mp4,10,0.2259,2.5408
10.mp4,10,0.2131,3.2827
10.mp4,10,0.2178,2.6835
10.mp4,10,0.226,1.812
10.mp4,10,0.2171,2.3925
10.mp4,10,0.2386,2.5094
10.mp4,10,0.2375,2.5853
10.mp4,10,0.2306,2.3998
10.mp4,10,0.2273,2.3716
10.mp4,10,0.1602,2.7874
10.mp4,10,0.2322,2.5144
10.mp4,10,0.2171,2.7044
10.mp4,10,0.2254,2.5951
10.mp4,10,0.2385,2.1935
10.mp4,10,0.219,2.2723
10.mp4,10,0.2313,2.3542
10.mp4,10,0.2215,3.0042
10.mp4,10,0.2322,2.5255
10.mp4,10,0.2344,2.2287
10.mp4,10,0.2224,2.7118
10.mp4,10,0.0518,2.306
10.mp4,10,0.0274,2.7324
10.mp4,10,0.2137,3.2688
10.mp4,10,0.0433,2.3329
10.mp4,10,0.2245,2.4293
10.mp4,10,0.1303,2.5198
10.mp4,10,0.1034,1.6586
10.mp4,10,0.2304,1.982
10.mp4,10,0.1974,2.9774
10.mp4,10,0.0337,2.7508
10.mp4,10,0.1937,2.382
10.mp4,10,0.2014,2.6357
10.mp4,10,0.1993,2.6482
10.mp4,10,0.2071,2.4629
10.mp4,10,0.2253,2.5128
10.mp4,10,0.2226,2.3894
10.mp4,10,0.2247,2.5568
10.mp4,10,0.2316,2.3783
10.mp4,10,0.2278,2.2616
10.mp4,10,0.2258,2.3021
10.mp4,10,0.186,2.1949
10.mp4,10,0.1698,2.0258
10.mp4,10,0.1801,2.4335
10.mp4,10,0.1533,2.5546
10.mp4,10,0.2034,2.3599
10.mp4,10,0.1938,2.1024
10.mp4,10,0.2014,2.3301
10.mp4,10,0.2133,2.0518
10.mp4,10,0.213,2.14
10.mp4,10,0.1964,2.0567
10.mp4,10,0.0365,2.325
10.mp4,10,0.0438,2.2194
10.mp4,10,0.1947,1.6817
10.mp4,10,0.1683,1.6369
10.mp4,10,0.1304,1.297
10.mp4,10,0.1821,1.5885
10.mp4,10,0.2272,1.5655
10.mp4,10,0.2312,2.0917
10.mp4,10,0.2266,2.5628
10.mp4,10,0.2363,2.4166
10.mp4,10,0.2355,2.5175
10.mp4,10,0.2417,2.4093
10.mp4,10,0.2172,2.5807
10.mp4,10,0.2268,2.1654
10.mp4,10,0.2134,2.0837
10.mp4,10,0.214,2.0173
10.mp4,10,0.2071,2.0939
10.mp4,10,0.2019,2.1314
10.mp4,10,0.1987,2.5698
10.mp4,10,0.1928,1.9734
10.mp4,10,0.2066,2.02
10.mp4,10,0.2167,2.5294
10.mp4,10,0.2073,2.2373
10.mp4,10,0.215,2.1873
10.mp4,10,0.2256,2.2541
10.mp4,10,0.2278,2.1562
10.mp4,10,0.2177,2.4521
10.mp4,10,0.218,2.3249
10.mp4,10,0.2234,2.1494
10.mp4,10,0.2145,2.2583
10.mp4,10,0.2218,2.4791
10.mp4,10,0.2196,2.3174
10.mp4,10,0.2159,2.2763
10.mp4,10,0.2157,2.079
10.mp4,10,0.2132,2.0789
10.mp4,10,0.2094,2.3651
10.mp4,10,0.2049,2.2645
10.mp4,10,0.2158,2.2889
10.mp4,10,0.2002,1.8912
10.mp4,10,0.1998,1.5546
10.mp4,10,0.2025,1.5064
10.mp4,10,0.161,1.3741
10.mp4,10,0.1519,1.1345
10.mp4,10,0.2097,1.9794
10.mp4,10,0.039,1.7635
10.mp4,10,0.2168,1.8504
10.mp4,10,0.2223,2.2183
10.mp4,10,0.2163,2.0516
10.mp4,10,0.2229,2.3695
10.mp4,10,0.2075,2.2784
10.mp4,10,0.2067,2.2246
10.mp4,10,0.2112,2.2706
10.mp4,10,0.2294,2.416
10.mp4,10,0.2355,2.5542
10.mp4,10,0.221,2.4954
10.mp4,10,0.2207,2.3705
10.mp4,10,0.2135,2.0629
10.mp4,10,0.215,2.4569
10.mp4,10,0.2216,1.9143
10.mp4,10,0.2163,2.1358
10.mp4,10,0.2252,2.228
10.mp4,10,0.2144,2.1208
10.mp4,10,0.2146,2.3372
10.mp4,10,0.2171,2.1379
10.mp4,10,0.2299,2.1683
10.mp4,10,0.1899,1.868
10.mp4,10,0.2254,2.2322
10.mp4,10,0.2098,2.1678
10.mp4,10,0.2402,2.6457
10.mp4,10,0.2101,2.207
10.mp4,10,0.1375,2.1235
10.mp4,10,0.2167,2.392
10.mp4,10,0.2227,2.2663
10.mp4,10,0.2062,2.396
10.mp4,10,0.2218,2.4568
10.mp4,10,0.22,2.2062
10.mp4,10,0.2264,1.9252
10.mp4,10,0.2245,2.2923
10.mp4,10,0.2306,1.9451
10.mp4,10,0.2192,2.0271
10.mp4,10,0.2457,2.0962
10.mp4,10,0.2412,1.9722
10.mp4,10,0.2192,1.9372
10.mp4,10,0.2279,2.2471
10.mp4,10,0.2263,2.0955
10.mp4,10,0.2343,2.0716
10.mp4,10,0.2287,2.025
10.mp4,10,0.2323,2.1502
10.mp4,10,0.0715,2.1063
10.mp4,10,0.1782,1.5137
10.mp4,10,0.1514,1.7345
10.mp4,10,0.2046,1.6484
10.mp4,10,0.1872,1.8884
10.mp4,10,0.0537,1.6905
10.mp4,10,0.1351,1.9854
10.mp4,10,0.0682,2.2753
10.mp4,10,0.209,2.372
10.mp4,10,0.2204,2.0957
10.mp4,10,0.2264,2.0821
10.mp4,10,0.2216,2.0197
10.mp4,10,0.2158,2.1719
10.mp4,10,0.2207,2.1885
10.mp4,10,0.2246,2.5087
10.mp4,10,0.2083,2.2735
10.mp4,10,0.2162,2.2793
10.mp4,10,0.2257,2.0156
10.mp4,10,0.2183,2.2455
10.mp4,10,0.2195,2.3061
10.mp4,10,0.2386,2.4255
10.mp4,10,0.2252,2.2603
10.mp4,10,0.1119,2.434
10.mp4,10,0.0484,1.8333
10.mp4,10,0.2437,2.131
10.mp4,10,0.2049,2.7376
10.mp4,10,0.23,2.376
10.mp4,10,0.2359,2.3337
10.mp4,10,0.2397,2.8497
10.mp4,10,0.2233,2.5133
10.mp4,10,0.2102,2.039
10.mp4,10,0.2427,2.2174
10.mp4,10,0.201,2.2972
10.mp4,10,0.1682,1.8479
10.mp4,10,0.2139,2.2067
10.mp4,10,0.2127,2.147
10.mp4,10,0.2117,2.0214
10.mp4,10,0.2235,2.003
10.mp4,10,0.1996,2.096
10.mp4,10,0.2235,2.0151
10.mp4,10,0.2274,2.1956
10.mp4,10,0.2176,2.0541
10.mp4,10,0.2176,2.1733
10.mp4,10,0.1907,2.1798
10.mp4,10,0.2047,2.1376
10.mp4,10,0.2232,2.3369
10.mp4,10,0.2179,2.0532
10.mp4,10,0.2258,2.0336
10.mp4,10,0.2281,2.5279
10.mp4,10,0.2241,2.1521
10.mp4,10,0.2247,2.0721
10.mp4,10,0.0467,2.2783
10.mp4,10,0.1903,2.1448
10.mp4,10,0.1721,2.2372
10.mp4,10,0.042,2.0159
10.mp4,10,0.2001,1.8906
10.mp4,10,0.2038,2.4955
10.mp4,10,0.0791,2.2586
10.mp4,10,0.1492,1.5916
10.mp4,10,0.1794,2.0017
10.mp4,10,0.1724,2.0339
10.mp4,10,0.1742,2.2236
10.mp4,10,0.0264,1.607
10.mp4,10,0.1876,1.4241
10.mp4,10,0.1719,1.6526
10.mp4,10,0.1471,1.4611
10.mp4,10,0.2121,2.469
10.mp4,10,0.207,2.5452
10.mp4,10,0.0521,2.2211
10.mp4,10,0.212,2.2438
10.mp4,10,0.1642,2.1985
